program	section	n_foci	n_tum_kept	r2	p	shape	amplitude
GO:GOBP_LEUKOCYTE_MIGRATION	TLS_VISIUM_USZ::LC4	14	257	0.0389	0.0182	nonmonotonic	0.0032
GO:GOBP_LEUKOCYTE_PROLIFERATION	TLS_VISIUM_USZ::LC4	14	257	0.0009	0.974	low-to-high	0.0007
GO:GOBP_LIPID_BIOSYNTHETIC_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0046	0.759	high-to-low	0.0011
GO:GOBP_LIPID_CATABOLIC_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0026	0.881	low-to-high	0.0011
GO:GOBP_LIPID_LOCALIZATION	TLS_VISIUM_USZ::LC4	14	257	0.0068	0.629	low-to-high	0.0016
GO:GOBP_LIPID_METABOLIC_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0257	0.086	nonmonotonic	0.0019
GO:GOBP_LIPID_MODIFICATION	TLS_VISIUM_USZ::LC4	14	257	0.0134	0.33	nonmonotonic	0.0025
GO:GOBP_LOCALIZATION_WITHIN_MEMBRANE	TLS_VISIUM_USZ::LC4	14	257	0.0292	0.0575	nonmonotonic	0.004
GO:GOBP_LOCOMOTION	TLS_VISIUM_USZ::LC4	14	257	0.0265	0.0784	low-to-high	0.0024
GO:GOBP_LYMPHOCYTE_ACTIVATION	TLS_VISIUM_USZ::LC4	14	257	0.0005	0.989	flat	0.0004
GO:GOBP_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	TLS_VISIUM_USZ::LC4	14	257	0.0024	0.895	nonmonotonic	0.0018
GO:GOBP_LYMPHOCYTE_DIFFERENTIATION	TLS_VISIUM_USZ::LC4	14	257	0.0003	0.995	flat	0.0004
GO:GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY	TLS_VISIUM_USZ::LC4	14	257	0.0374	0.0217	high-to-low	0.0066
GO:GOBP_MACROAUTOPHAGY	TLS_VISIUM_USZ::LC4	14	257	0.0013	0.954	nonmonotonic	0.0012
GO:GOBP_MACROMOLECULE_CATABOLIC_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0623	0.000978	high-to-low	0.0034
GO:GOBP_MAINTENANCE_OF_CELL_NUMBER	TLS_VISIUM_USZ::LC4	14	257	0.0197	0.169	nonmonotonic	0.0049
GO:GOBP_MAINTENANCE_OF_LOCATION	TLS_VISIUM_USZ::LC4	14	257	0.0217	0.135	nonmonotonic	0.0049
GO:GOBP_MALE_GAMETE_GENERATION	TLS_VISIUM_USZ::LC4	14	257	0.0024	0.896	nonmonotonic	0.0008
GO:GOBP_MALE_SEX_DIFFERENTIATION	TLS_VISIUM_USZ::LC4	14	257	0.0066	0.644	nonmonotonic	0.0026
GO:GOBP_MAPK_CASCADE	TLS_VISIUM_USZ::LC4	14	257	0.017	0.226	nonmonotonic	0.0024
GO:GOBP_MEIOSIS_I_CELL_CYCLE_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0145	0.296	nonmonotonic	0.0043
GO:GOBP_MEIOTIC_CELL_CYCLE	TLS_VISIUM_USZ::LC4	14	257	0.0213	0.141	nonmonotonic	0.0032
GO:GOBP_MEIOTIC_CELL_CYCLE_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0036	0.825	nonmonotonic	0.0017
GO:GOBP_MEMBRANELESS_ORGANELLE_ASSEMBLY	TLS_VISIUM_USZ::LC4	14	257	0.0214	0.14	nonmonotonic	0.0039
GO:GOBP_MEMBRANE_LIPID_METABOLIC_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.023	0.117	nonmonotonic	0.0041
GO:GOBP_MEMBRANE_ORGANIZATION	TLS_VISIUM_USZ::LC4	14	257	0.0531	0.00315	nonmonotonic	0.0053
GO:GOBP_MESENCHYMAL_CELL_DIFFERENTIATION	TLS_VISIUM_USZ::LC4	14	257	0.0184	0.195	nonmonotonic	0.004
GO:GOBP_MESENCHYME_DEVELOPMENT	TLS_VISIUM_USZ::LC4	14	257	0.0297	0.0543	nonmonotonic	0.0036
GO:GOBP_METAL_ION_TRANSPORT	TLS_VISIUM_USZ::LC4	14	257	0.0164	0.241	flat	0.0011
GO:GOBP_METAPHASE_CHROMOSOME_ALIGNMENT	TLS_VISIUM_USZ::LC4	14	257	0.0169	0.228	nonmonotonic	0.0067
GO:GOBP_MICROTUBULE_BASED_MOVEMENT	TLS_VISIUM_USZ::LC4	14	257	0.0023	0.899	nonmonotonic	0.0011
GO:GOBP_MICROTUBULE_BASED_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.015	0.279	nonmonotonic	0.0016
GO:GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION	TLS_VISIUM_USZ::LC4	14	257	0.0232	0.114	nonmonotonic	0.0033
GO:GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS	TLS_VISIUM_USZ::LC4	14	257	0.0129	0.351	nonmonotonic	0.0045
GO:GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN	TLS_VISIUM_USZ::LC4	14	257	0.0194	0.174	nonmonotonic	0.0156
GO:GOBP_MITOCHONDRIAL_TRANSPORT	TLS_VISIUM_USZ::LC4	14	257	0.0176	0.213	flat	0.0064
GO:GOBP_MITOCHONDRION_ORGANIZATION	TLS_VISIUM_USZ::LC4	14	257	0.0176	0.213	high-to-low	0.0035
GO:GOBP_MITOTIC_CELL_CYCLE	TLS_VISIUM_USZ::LC4	14	257	0.0195	0.173	nonmonotonic	0.0031
GO:GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING	TLS_VISIUM_USZ::LC4	14	257	0.0079	0.569	nonmonotonic	0.0036
GO:GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	TLS_VISIUM_USZ::LC4	14	257	0.002	0.915	nonmonotonic	0.0011
GO:GOBP_MITOTIC_CELL_CYCLE_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.004	0.8	flat	0.0011
GO:GOBP_MITOTIC_NUCLEAR_DIVISION	TLS_VISIUM_USZ::LC4	14	257	0.0086	0.532	flat	0.0028
GO:GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION	TLS_VISIUM_USZ::LC4	14	257	0.0106	0.44	nonmonotonic	0.0033
GO:GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION	TLS_VISIUM_USZ::LC4	14	257	0.0116	0.4	nonmonotonic	0.006
GO:GOBP_MITOTIC_SPINDLE_ASSEMBLY	TLS_VISIUM_USZ::LC4	14	257	0.0094	0.497	high-to-low	0.0064
GO:GOBP_MITOTIC_SPINDLE_ORGANIZATION	TLS_VISIUM_USZ::LC4	14	257	0.0177	0.21	nonmonotonic	0.0083
GO:GOBP_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0273	0.0717	nonmonotonic	0.0039
GO:GOBP_MODIFIED_AMINO_ACID_METABOLIC_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0137	0.32	nonmonotonic	0.0029
GO:GOBP_MONOATOMIC_CATION_TRANSMEMBRANE_TRANSPORT	TLS_VISIUM_USZ::LC4	14	257	0.0103	0.451	nonmonotonic	0.0015
GO:GOBP_MONOATOMIC_CATION_TRANSPORT	TLS_VISIUM_USZ::LC4	14	257	0.0293	0.0565	high-to-low	0.0024
GO:GOBP_MONOATOMIC_ION_HOMEOSTASIS	TLS_VISIUM_USZ::LC4	14	257	0.0173	0.219	low-to-high	0.0019
GO:GOBP_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT	TLS_VISIUM_USZ::LC4	14	257	0.0119	0.385	low-to-high	0.0015
GO:GOBP_MONOATOMIC_ION_TRANSPORT	TLS_VISIUM_USZ::LC4	14	257	0.0172	0.223	nonmonotonic	0.0014
GO:GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0296	0.0548	nonmonotonic	0.0053
GO:GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0103	0.453	nonmonotonic	0.0018
GO:GOBP_MONONUCLEAR_CELL_DIFFERENTIATION	TLS_VISIUM_USZ::LC4	14	257	0.0087	0.528	nonmonotonic	0.0024
GO:GOBP_MONONUCLEAR_CELL_MIGRATION	TLS_VISIUM_USZ::LC4	14	257	0.0208	0.15	nonmonotonic	0.0038
GO:GOBP_MONOSACCHARIDE_METABOLIC_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0076	0.587	high-to-low	0.0027
GO:GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM	TLS_VISIUM_USZ::LC4	14	257	0.0078	0.577	low-to-high	0.0021
GO:GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	TLS_VISIUM_USZ::LC4	14	257	0.0025	0.887	flat	0.0015
GO:GOBP_MRNA_CATABOLIC_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.014	0.312	high-to-low	0.0044
GO:GOBP_MRNA_METABOLIC_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0184	0.195	nonmonotonic	0.0031
GO:GOBP_MRNA_PROCESSING	TLS_VISIUM_USZ::LC4	14	257	0.035	0.029	nonmonotonic	0.0061
GO:GOBP_MRNA_TRANSPORT	TLS_VISIUM_USZ::LC4	14	257	0.0673	0.000519	high-to-low	0.0142
GO:GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_HOMEOSTASIS	TLS_VISIUM_USZ::LC4	14	257	0.007	0.619	flat	0.0013
GO:GOBP_MULTICELLULAR_ORGANISMAL_REPRODUCTIVE_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0187	0.189	nonmonotonic	0.0014
GO:GOBP_MUSCLE_CELL_DEVELOPMENT	TLS_VISIUM_USZ::LC4	14	257	0.0099	0.471	nonmonotonic	0.0024
GO:GOBP_MUSCLE_CELL_DIFFERENTIATION	TLS_VISIUM_USZ::LC4	14	257	0.0278	0.0674	flat	0.0024
GO:GOBP_MUSCLE_CELL_PROLIFERATION	TLS_VISIUM_USZ::LC4	14	257	0.0167	0.233	nonmonotonic	0.0033
GO:GOBP_MUSCLE_CONTRACTION	TLS_VISIUM_USZ::LC4	14	257	0.0094	0.493	nonmonotonic	0.002
GO:GOBP_MUSCLE_ORGAN_DEVELOPMENT	TLS_VISIUM_USZ::LC4	14	257	0.0065	0.645	nonmonotonic	0.0015
GO:GOBP_MUSCLE_STRUCTURE_DEVELOPMENT	TLS_VISIUM_USZ::LC4	14	257	0.0021	0.912	nonmonotonic	0.0005
GO:GOBP_MUSCLE_SYSTEM_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0067	0.636	nonmonotonic	0.0014
GO:GOBP_MUSCLE_TISSUE_DEVELOPMENT	TLS_VISIUM_USZ::LC4	14	257	0.0023	0.9	nonmonotonic	0.0006
GO:GOBP_MYELOID_CELL_DIFFERENTIATION	TLS_VISIUM_USZ::LC4	14	257	0.0061	0.67	nonmonotonic	0.0015
GO:GOBP_MYELOID_CELL_HOMEOSTASIS	TLS_VISIUM_USZ::LC4	14	257	0.0056	0.697	nonmonotonic	0.0027
GO:GOBP_MYELOID_LEUKOCYTE_ACTIVATION	TLS_VISIUM_USZ::LC4	14	257	0.0082	0.555	flat	0.0023
GO:GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION	TLS_VISIUM_USZ::LC4	14	257	0.0059	0.682	flat	0.0018
GO:GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	TLS_VISIUM_USZ::LC4	14	257	0.011	0.421	nonmonotonic	0.0041
GO:GOBP_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0041	0.793	nonmonotonic	0.0021
GO:GOBP_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	TLS_VISIUM_USZ::LC4	14	257	0.0195	0.173	nonmonotonic	0.0029
GO:GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	TLS_VISIUM_USZ::LC4	14	257	0.0357	0.0265	nonmonotonic	0.0071
GO:GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION	TLS_VISIUM_USZ::LC4	14	257	0.0148	0.285	low-to-high	0.0038
GO:GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION	TLS_VISIUM_USZ::LC4	14	257	0.027	0.0739	low-to-high	0.0051
GO:GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE	TLS_VISIUM_USZ::LC4	14	257	0.0199	0.164	nonmonotonic	0.0049
GO:GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0284	0.0631	flat	0.0061
GO:GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT	TLS_VISIUM_USZ::LC4	14	257	0.0094	0.496	nonmonotonic	0.002
GO:GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION	TLS_VISIUM_USZ::LC4	14	257	0.0045	0.77	high-to-low	0.001
GO:GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	TLS_VISIUM_USZ::LC4	14	257	0.0115	0.401	low-to-high	0.0022
GO:GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION	TLS_VISIUM_USZ::LC4	14	257	0.0237	0.107	nonmonotonic	0.004
GO:GOBP_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	TLS_VISIUM_USZ::LC4	14	257	0.0261	0.0821	nonmonotonic	0.005
GO:GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE	TLS_VISIUM_USZ::LC4	14	257	0.006	0.676	nonmonotonic	0.0025
GO:GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0085	0.538	flat	0.0013
GO:GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION	TLS_VISIUM_USZ::LC4	14	257	0.024	0.104	nonmonotonic	0.0017
GO:GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	TLS_VISIUM_USZ::LC4	14	257	0.022	0.13	nonmonotonic	0.005
GO:GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0219	0.132	low-to-high	0.0035
GO:GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	TLS_VISIUM_USZ::LC4	14	257	0.0202	0.159	low-to-high	0.0051
GO:GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	TLS_VISIUM_USZ::LC4	14	257	0.0095	0.49	low-to-high	0.0067
GO:GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	TLS_VISIUM_USZ::LC4	14	257	0.0008	0.976	flat	0.0004
GO:GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	TLS_VISIUM_USZ::LC4	14	257	0.0033	0.843	flat	0.0028
GO:GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION	TLS_VISIUM_USZ::LC4	14	257	0.0141	0.307	low-to-high	0.0034
GO:GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION	TLS_VISIUM_USZ::LC4	14	257	0.0104	0.447	nonmonotonic	0.0043
GO:GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE	TLS_VISIUM_USZ::LC4	14	257	0.0567	0.00199	nonmonotonic	0.0091
GO:GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	TLS_VISIUM_USZ::LC4	14	257	0.0086	0.533	nonmonotonic	0.0031
GO:GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION	TLS_VISIUM_USZ::LC4	14	257	0.0126	0.36	nonmonotonic	0.0031
GO:GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0024	0.897	nonmonotonic	0.0006
GO:GOBP_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0302	0.0508	nonmonotonic	0.0018
GO:GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	TLS_VISIUM_USZ::LC4	14	257	0.0425	0.0117	nonmonotonic	0.0062
GO:GOBP_NEGATIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH	TLS_VISIUM_USZ::LC4	14	257	0.0098	0.477	nonmonotonic	0.001
GO:GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION	TLS_VISIUM_USZ::LC4	14	257	0.0064	0.651	nonmonotonic	0.0024
GO:GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.029	0.0587	nonmonotonic	0.0045
GO:GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0079	0.572	nonmonotonic	0.0038
GO:GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS	TLS_VISIUM_USZ::LC4	14	257	0.0458	0.00776	nonmonotonic	0.012
GO:GOBP_NEGATIVE_REGULATION_OF_REPRODUCTIVE_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0174	0.218	nonmonotonic	0.0068
GO:GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	TLS_VISIUM_USZ::LC4	14	257	0.0015	0.945	flat	0.0013
GO:GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	TLS_VISIUM_USZ::LC4	14	257	0.0339	0.033	low-to-high	0.0055
GO:GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS	TLS_VISIUM_USZ::LC4	14	257	0.006	0.678	nonmonotonic	0.0006
GO:GOBP_NEGATIVE_REGULATION_OF_RNA_METABOLIC_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0211	0.144	nonmonotonic	0.0023
GO:GOBP_NEGATIVE_REGULATION_OF_SIGNALING	TLS_VISIUM_USZ::LC4	14	257	0.0071	0.615	high-to-low	0.001
GO:GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	TLS_VISIUM_USZ::LC4	14	257	0.0029	0.868	nonmonotonic	0.0035
GO:GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	TLS_VISIUM_USZ::LC4	14	257	0.0189	0.185	nonmonotonic	0.0061
GO:GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	TLS_VISIUM_USZ::LC4	14	257	0.0022	0.907	nonmonotonic	0.0008
GO:GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	TLS_VISIUM_USZ::LC4	14	257	0.0075	0.593	nonmonotonic	0.0043
GO:GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	TLS_VISIUM_USZ::LC4	14	257	0.0129	0.348	nonmonotonic	0.0038
GO:GOBP_NEGATIVE_REGULATION_OF_TRANSPORT	TLS_VISIUM_USZ::LC4	14	257	0.0464	0.0072	nonmonotonic	0.0043
GO:GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0247	0.0961	low-to-high	0.0086
GO:GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	TLS_VISIUM_USZ::LC4	14	257	0.0015	0.946	nonmonotonic	0.0011
GO:GOBP_NERVOUS_SYSTEM_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0014	0.952	flat	0.0003
GO:GOBP_NEUROGENESIS	TLS_VISIUM_USZ::LC4	14	257	0.0014	0.951	flat	0.0004
GO:GOBP_NEURON_DEVELOPMENT	TLS_VISIUM_USZ::LC4	14	257	0.0057	0.694	flat	0.0008
GO:GOBP_NEURON_PROJECTION_GUIDANCE	TLS_VISIUM_USZ::LC4	14	257	0.0252	0.0909	nonmonotonic	0.0037
GO:GOBP_NITROGEN_COMPOUND_TRANSPORT	TLS_VISIUM_USZ::LC4	14	257	0.0806	9.08e-05	nonmonotonic	0.003
GO:GOBP_NON_CANONICAL_WNT_SIGNALING_PATHWAY	TLS_VISIUM_USZ::LC4	14	257	0.0183	0.196	nonmonotonic	0.0065
GO:GOBP_NOTCH_SIGNALING_PATHWAY	TLS_VISIUM_USZ::LC4	14	257	0.034	0.0323	high-to-low	0.0057
GO:GOBP_NUCLEAR_CHROMOSOME_SEGREGATION	TLS_VISIUM_USZ::LC4	14	257	0.0092	0.504	nonmonotonic	0.0035
GO:GOBP_NUCLEAR_EXPORT	TLS_VISIUM_USZ::LC4	14	257	0.0507	0.00422	high-to-low	0.0128
GO:GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0047	0.753	nonmonotonic	0.0036
GO:GOBP_NUCLEAR_TRANSPORT	TLS_VISIUM_USZ::LC4	14	257	0.034	0.0325	nonmonotonic	0.0052
GO:GOBP_NUCLEIC_ACID_CATABOLIC_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0031	0.852	nonmonotonic	0.0014
GO:GOBP_NUCLEOBASE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0219	0.131	nonmonotonic	0.004
GO:GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	TLS_VISIUM_USZ::LC4	14	257	0.0252	0.0906	high-to-low	0.0056
GO:GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0209	0.148	nonmonotonic	0.0037
GO:GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0052	0.727	high-to-low	0.0025
GO:GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0194	0.174	nonmonotonic	0.0046
GO:GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0379	0.0203	nonmonotonic	0.0116
GO:GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0327	0.038	nonmonotonic	0.0094
GO:GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0194	0.175	high-to-low	0.0061
GO:GOBP_NUCLEOTIDE_METABOLIC_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0321	0.0409	nonmonotonic	0.005
GO:GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0078	0.574	high-to-low	0.0032
GO:GOBP_ORGANELLE_ASSEMBLY	TLS_VISIUM_USZ::LC4	14	257	0.0077	0.583	flat	0.0012
GO:GOBP_ORGANELLE_FISSION	TLS_VISIUM_USZ::LC4	14	257	0.0125	0.362	nonmonotonic	0.0023
GO:GOBP_ORGANELLE_LOCALIZATION	TLS_VISIUM_USZ::LC4	14	257	0.0224	0.125	nonmonotonic	0.0034
GO:GOBP_ORGANIC_ACID_METABOLIC_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0051	0.732	low-to-high	0.0009
GO:GOBP_ORGANIC_ACID_TRANSPORT	TLS_VISIUM_USZ::LC4	14	257	0.0061	0.673	low-to-high	0.0016
GO:GOBP_ORGANIC_ANION_TRANSPORT	TLS_VISIUM_USZ::LC4	14	257	0.0093	0.5	nonmonotonic	0.0016
GO:GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.015	0.28	high-to-low	0.0022
GO:GOBP_ORGANOPHOSPHATE_CATABOLIC_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0113	0.41	nonmonotonic	0.0029
GO:GOBP_ORGANOPHOSPHATE_METABOLIC_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0226	0.123	nonmonotonic	0.0022
GO:GOBP_OSSIFICATION	TLS_VISIUM_USZ::LC4	14	257	0.0405	0.0149	nonmonotonic	0.0037
GO:GOBP_OSTEOBLAST_PROLIFERATION	TLS_VISIUM_USZ::LC4	14	257	0.0179	0.205	nonmonotonic	0.0125
GO:GOBP_OXIDATIVE_PHOSPHORYLATION	TLS_VISIUM_USZ::LC4	14	257	0.0059	0.681	high-to-low	0.0058
GO:GOBP_PATTERN_SPECIFICATION_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0072	0.606	nonmonotonic	0.0012
GO:GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX	TLS_VISIUM_USZ::LC4	14	257	0.006	0.678	nonmonotonic	0.0117
GO:GOBP_PEPTIDE_TRANSPORT	TLS_VISIUM_USZ::LC4	14	257	0.025	0.0928	nonmonotonic	0.0035
GO:GOBP_PEPTIDYL_AMINO_ACID_MODIFICATION	TLS_VISIUM_USZ::LC4	14	257	0.0058	0.691	nonmonotonic	0.0019
GO:GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION	TLS_VISIUM_USZ::LC4	14	257	0.0068	0.63	flat	0.0021
GO:GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0274	0.0703	nonmonotonic	0.0049
GO:GOBP_PHOSPHOLIPID_METABOLIC_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0071	0.614	nonmonotonic	0.0018
GO:GOBP_PHOSPHORUS_METABOLIC_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0294	0.056	nonmonotonic	0.0021
GO:GOBP_PHOSPHORYLATION	TLS_VISIUM_USZ::LC4	14	257	0.0075	0.593	nonmonotonic	0.0014
GO:GOBP_PLACENTA_DEVELOPMENT	TLS_VISIUM_USZ::LC4	14	257	0.0157	0.26	nonmonotonic	0.0048
GO:GOBP_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	TLS_VISIUM_USZ::LC4	14	257	0.0248	0.0954	high-to-low	0.0065
GO:GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	TLS_VISIUM_USZ::LC4	14	257	0.0436	0.0102	nonmonotonic	0.0074
GO:GOBP_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS	TLS_VISIUM_USZ::LC4	14	257	0.0132	0.338	nonmonotonic	0.0029
GO:GOBP_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY	TLS_VISIUM_USZ::LC4	14	257	0.0116	0.398	nonmonotonic	0.0026
GO:GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	TLS_VISIUM_USZ::LC4	14	257	0.0141	0.307	flat	0.0027
